BasePay,OvertimePay,OtherPay,Stated_TotalPay
13024.01,93698.62,0.00,106722.63
279330.73,0.00,0.00,279330.73
8202.75,0.00,22049.48,30252.23
56906.87,0.00,0.00,56906.87
19005.11,0.00,70849.51,89854.62
9829.25,0.00,0.00,9829.25
29681.32,65101.65,0.00,94782.97
46778.07,0.00,0.00,46778.07
123053.94,0.00,0.00,123053.94
37137.98,0.00,0.00,37137.98
57249.73,92512.57,0.00,149762.30
21309.97,58755.83,0.00,80065.80
475.14,1340.61,0.00,1815.75
84898.07,0.00,0.00,84898.07
52033.71,0.00,0.00,52033.71
16997.14,0.00,0.00,16997.14
25093.06,0.00,67367.69,92460.75
58216.82,0.00,0.00,58216.82
39376.98,0.00,79684.22,119061.20
38357.68,96356.27,0.00,134713.95
46381.44,72364.56,0.00,118746.00
65354.84,0.00,0.00,65354.84
14348.08,0.00,77887.43,92235.51
64394.84,0.00,0.00,64394.84
2679.50,8546.50,0.00,11226.00
7834.98,0.00,45961.79,53796.77
3647.45,0.00,21008.55,24656.00
14391.99,59859.13,0.00,74251.12
5347.95,0.00,14305.45,19653.40
36194.43,0.00,70186.59,106381.02
10481.66,0.00,0.00,10481.66
67206.04,0.00,0.00,67206.04
23984.10,66163.40,0.00,90147.50
63687.59,0.00,0.00,63687.59
65988.40,0.00,0.00,65988.40
79115.78,0.00,0.00,79115.78
20794.82,70367.52,0.00,91162.34
13870.30,0.00,37959.59,51829.89
14202.32,70233.46,0.00,84435.78
14168.48,0.00,0.00,14168.48
16679.25,0.00,0.00,16679.25
11184.31,74558.70,0.00,85743.01
5216.58,0.00,32985.55,38202.13
14569.09,40839.31,0.00,55408.40
7682.92,48761.01,0.00,56443.93
11334.08,0.00,0.00,11334.08
40035.35,0.00,117372.20,157407.55
57869.64,0.00,0.00,57869.64
34988.10,83308.26,0.00,118296.36
20699.99,0.00,120276.80,140976.79
2441.53,0.00,0.00,2441.53
11620.45,48603.05,0.00,60223.50
17062.67,45917.52,0.00,62980.19
45427.37,103769.20,0.00,149196.57
106963.49,0.00,0.00,106963.49
31485.39,55093.81,0.00,86579.20
19516.08,41116.94,0.00,60633.02
18478.90,0.00,30171.97,48650.87
42283.21,0.00,0.00,42283.21
120934.99,0.00,0.00,120934.99
30564.06,0.00,78489.09,109053.15
21245.54,52544.23,0.00,73789.77
21663.40,0.00,59630.63,81294.03
71679.66,0.00,0.00,71679.66
18228.72,64693.97,0.00,82922.69
19978.29,81723.13,0.00,101701.42
126228.84,0.00,0.00,126228.84
38462.06,0.00,108552.85,147014.91
104909.63,0.00,0.00,104909.63
8469.99,0.00,0.00,8469.99
11539.27,63082.39,0.00,74621.66
131321.45,0.00,0.00,131321.45
26128.89,0.00,54748.01,80876.90
95282.68,0.00,0.00,95282.68
52364.53,0.00,0.00,52364.53
19649.39,0.00,0.00,19649.39
35713.53,0.00,54970.21,90683.74
3563.61,7411.05,0.00,10974.66
23459.24,37838.40,0.00,61297.64
92351.12,0.00,0.00,92351.12
29221.54,0.00,0.00,29221.54
16071.08,72796.49,0.00,88867.57
20036.17,0.00,54492.82,74528.99
62677.03,0.00,0.00,62677.03
84959.08,0.00,0.00,84959.08
67297.99,0.00,0.00,67297.99
21046.67,0.00,62400.66,83447.33
156722.97,0.00,0.00,156722.97
585.83,0.00,901.98,1487.81
21671.16,43910.24,0.00,65581.40
21512.40,46842.60,0.00,68355.00
41388.92,0.00,127957.77,169346.69
45668.15,0.00,119585.52,165253.67
33760.86,93059.37,0.00,126820.23
29013.63,57190.77,0.00,86204.40
4510.57,0.00,0.00,4510.57
16500.31,0.00,38426.94,54927.25
15455.89,0.00,36072.07,51527.96
40253.83,0.00,0.00,40253.83
22404.16,60942.67,0.00,83346.83
589.58,3875.67,0.00,4465.25
17569.37,110482.03,0.00,128051.40
7793.71,64038.16,0.00,71831.87
8019.33,0.00,53301.29,61320.62
6065.64,0.00,0.00,6065.64
31497.33,0.00,106745.91,138243.24
9081.80,0.00,0.00,9081.80
26600.79,0.00,72073.54,98674.33
26637.34,52532.13,0.00,79169.47
14327.50,0.00,64763.00,79090.50
13241.13,55761.16,0.00,69002.29
162357.86,0.00,0.00,162357.86
201072.53,0.00,0.00,201072.53
106912.71,0.00,0.00,106912.71
114317.03,0.00,0.00,114317.03
38911.73,0.00,0.00,38911.73
326373.19,0.00,0.00,326373.19
13667.97,35417.00,0.00,49084.97
70724.99,0.00,0.00,70724.99
9856.90,0.00,86639.98,96496.88
11310.99,17592.71,0.00,28903.70
5401.70,0.00,0.00,5401.70
33464.20,135044.47,0.00,168508.67
825.02,0.00,1642.61,2467.63
8860.02,0.00,50243.09,59103.11
6785.01,25423.82,0.00,32208.83
43892.82,0.00,0.00,43892.82
29983.29,0.00,139655.82,169639.11
789.17,1663.89,0.00,2453.06
3751.19,0.00,12872.85,16624.04
30013.59,114368.36,0.00,144381.95
12849.82,0.00,0.00,12849.82
12074.44,53386.90,0.00,65461.34
1804.52,0.00,7322.57,9127.09
78950.59,0.00,0.00,78950.59
48847.35,102882.76,0.00,151730.11
5836.96,0.00,23551.04,29388.00
101700.23,0.00,0.00,101700.23
21310.28,138153.83,0.00,159464.11
44238.97,0.00,0.00,44238.97
11387.49,0.00,92981.23,104368.72
167514.52,0.00,0.00,167514.52
125358.55,0.00,0.00,125358.55
17949.08,43765.40,0.00,61714.48
4280.32,0.00,11162.33,15442.65
3480.83,8049.22,0.00,11530.05
121695.51,0.00,0.00,121695.51
29958.35,0.00,149993.10,179951.45
6155.81,0.00,16720.69,22876.50
52559.95,83494.40,0.00,136054.35
62740.52,0.00,0.00,62740.52
109031.79,0.00,0.00,109031.79
5553.00,0.00,0.00,5553.00
15490.78,0.00,71348.05,86838.83
15492.79,0.00,0.00,15492.79
18523.85,118567.84,0.00,137091.69
10397.07,43576.56,0.00,53973.63
40642.10,64248.64,0.00,104890.74
21982.29,0.00,39730.93,61713.22
132242.50,0.00,0.00,132242.50
3044.72,0.00,6388.58,9433.30
32110.30,83669.55,0.00,115779.85
1006.29,0.00,6114.91,7121.20
65882.06,0.00,0.00,65882.06
75536.54,0.00,0.00,75536.54
4639.81,22415.19,0.00,27055.00
28720.00,79510.43,0.00,108230.43
3371.46,0.00,12305.29,15676.75
18241.24,97592.51,0.00,115833.75
1599.06,7553.21,0.00,9152.27
10207.14,46352.81,0.00,56559.95
35080.11,59619.40,0.00,94699.51
19201.70,0.00,88695.28,107896.98
10540.27,0.00,0.00,10540.27
17278.08,0.00,114072.88,131350.96
40092.64,0.00,0.00,40092.64
66.98,0.00,105.34,172.32
25419.01,0.00,55658.99,81078.00
11164.15,79411.64,0.00,90575.79
13098.50,32885.30,0.00,45983.80
96163.27,0.00,0.00,96163.27
15117.23,0.00,37342.07,52459.30
18404.59,64581.21,0.00,82985.80
3462.95,0.00,10765.87,14228.82
38524.43,0.00,0.00,38524.43
5277.89,29507.79,0.00,34785.68
13233.88,0.00,20568.43,33802.31
12679.12,52855.81,0.00,65534.93
18247.05,46935.39,0.00,65182.44
114317.01,0.00,0.00,114317.01
13162.35,0.00,36782.52,49944.87
18197.02,0.00,53997.60,72194.62
8404.51,44157.91,0.00,52562.42
15195.81,50546.22,0.00,65742.03
98199.32,0.00,0.00,98199.32
123747.01,0.00,0.00,123747.01
55197.35,114167.02,0.00,169364.37
23291.15,0.00,0.00,23291.15
79167.69,0.00,0.00,79167.69
87102.79,0.00,0.00,87102.79
56242.65,0.00,0.00,56242.65
16526.11,0.00,37903.73,54429.84
28140.42,0.00,161913.20,190053.62
16704.63,42682.24,0.00,59386.87
76587.41,0.00,0.00,76587.41
25997.14,0.00,0.00,25997.14
33883.05,153714.67,0.00,187597.72
1805.65,0.00,0.00,1805.65
1994.41,7405.05,0.00,9399.46
59962.53,0.00,0.00,59962.53
13046.31,28518.05,0.00,41564.36
6967.93,0.00,13302.88,20270.81
26646.14,111192.69,0.00,137838.83
24185.09,0.00,0.00,24185.09
7781.22,24070.29,0.00,31851.51
9829.66,0.00,45610.90,55440.56
2517.27,0.00,11261.04,13778.31
126524.57,0.00,0.00,126524.57
19836.81,0.00,47537.70,67374.51
3938.40,0.00,35164.00,39102.40
175924.90,0.00,0.00,175924.90
1117.15,0.00,7994.56,9111.71
39482.41,0.00,109281.98,148764.39
73070.47,0.00,0.00,73070.47
13745.09,0.00,32968.31,46713.40
14566.07,39591.12,0.00,54157.19
656.34,1176.06,0.00,1832.40
96459.51,0.00,0.00,96459.51
4433.44,0.00,15709.36,20142.80
6675.22,0.00,48732.93,55408.15
18160.82,34988.13,0.00,53148.95
12588.93,55167.08,0.00,67756.01
52505.00,0.00,0.00,52505.00
35825.01,128398.91,0.00,164223.92
32828.70,61140.87,0.00,93969.57
141367.18,0.00,0.00,141367.18
3355.73,0.00,10098.12,13453.85
3889.02,33014.05,0.00,36903.07
30733.26,68793.80,0.00,99527.06
9126.54,71091.32,0.00,80217.86
62995.16,0.00,0.00,62995.16
4210.44,12632.41,0.00,16842.85
9516.79,0.00,66058.35,75575.14
23699.73,0.00,0.00,23699.73
13590.79,106070.21,0.00,119661.00
5401.12,0.00,13095.07,18496.19
18885.86,0.00,0.00,18885.86
116612.78,0.00,0.00,116612.78
56859.40,0.00,0.00,56859.40
3788.10,0.00,0.00,3788.10
403.39,0.00,1823.04,2226.43
7140.26,0.00,27986.32,35126.58
2749.31,9240.45,0.00,11989.76
3459.94,0.00,7028.06,10488.00
1491.61,0.00,5048.70,6540.31
74747.15,0.00,0.00,74747.15
65106.67,0.00,0.00,65106.67
25308.80,43217.20,0.00,68526.00
13567.66,0.00,62392.04,75959.70
71196.15,0.00,0.00,71196.15
15836.57,0.00,116920.89,132757.46
18443.22,40865.58,0.00,59308.80
23408.38,0.00,62380.68,85789.06
32763.66,71486.87,0.00,104250.53
48683.26,0.00,126372.86,175056.12
19327.40,47525.13,0.00,66852.53
10256.16,86405.92,0.00,96662.08
31348.89,0.00,48278.01,79626.90
1812.39,0.00,7440.41,9252.80
12019.57,59006.84,0.00,71026.41
46566.82,0.00,85891.83,132458.65
22223.80,69938.36,0.00,92162.16
19643.99,45412.37,0.00,65056.36
11222.08,0.00,0.00,11222.08
18635.16,0.00,36753.29,55388.45
26326.21,0.00,65476.71,91802.92
44901.04,81380.74,0.00,126281.78
52160.89,0.00,0.00,52160.89
71413.09,0.00,0.00,71413.09
8596.35,42486.49,0.00,51082.84
158185.96,0.00,0.00,158185.96
38705.79,0.00,59170.31,97876.10
16854.92,0.00,81641.59,98496.51
32903.40,0.00,54509.24,87412.64
75012.88,0.00,0.00,75012.88
3289.67,0.00,9023.33,12313.00
6232.60,0.00,13152.28,19384.88
1395.49,0.00,0.00,1395.49
11690.56,44359.34,0.00,56049.90
1579.13,0.00,12688.79,14267.92
27514.77,0.00,53622.41,81137.18
70791.60,0.00,0.00,70791.60
46626.52,0.00,0.00,46626.52
24835.39,0.00,0.00,24835.39
123707.50,0.00,0.00,123707.50
22230.05,0.00,86099.31,108329.36
13834.10,0.00,41076.31,54910.41
17249.74,86619.33,0.00,103869.07
119278.94,0.00,0.00,119278.94
5232.87,17058.01,0.00,22290.88
71709.44,0.00,0.00,71709.44
13916.37,39873.99,0.00,53790.36
61.90,335.81,0.00,397.71
12058.42,0.00,94395.38,106453.80
19890.77,0.00,152980.33,172871.10
43675.40,0.00,0.00,43675.40
57284.92,0.00,98559.05,155843.97
9.03,0.00,62.27,71.30
1470.27,5564.73,0.00,7035.00
50128.04,0.00,0.00,50128.04
1182.25,8766.94,0.00,9949.19
10335.19,45211.18,0.00,55546.37
66319.63,0.00,0.00,66319.63
17439.75,33719.95,0.00,51159.70
128249.53,0.00,0.00,128249.53
119690.02,0.00,0.00,119690.02
8363.49,0.00,38982.31,47345.80
9112.05,0.00,16402.38,25514.43
102450.82,0.00,0.00,102450.82
28051.87,81364.62,0.00,109416.49
24937.98,46075.12,0.00,71013.10
96494.52,0.00,0.00,96494.52
5578.07,0.00,24303.35,29881.42
2870.38,7205.62,0.00,10076.00
6289.81,55461.59,0.00,61751.40
6308.48,0.00,27721.37,34029.85
141484.73,0.00,0.00,141484.73
135809.05,0.00,0.00,135809.05
5526.37,41946.53,0.00,47472.90
5970.22,0.00,50890.79,56861.01
8220.43,47106.48,0.00,55326.91
73910.77,0.00,0.00,73910.77
51891.80,0.00,202686.68,254578.48
5988.54,21513.48,0.00,27502.02
24444.70,0.00,76066.42,100511.12
96470.74,0.00,0.00,96470.74
172509.56,0.00,0.00,172509.56
148605.56,0.00,0.00,148605.56
79062.51,0.00,0.00,79062.51
6279.41,0.00,0.00,6279.41
15114.50,0.00,32120.52,47235.02
108875.06,0.00,0.00,108875.06
26106.85,0.00,126282.22,152389.07
3040.00,0.00,0.00,3040.00
95366.49,0.00,0.00,95366.49
8234.40,18280.91,0.00,26515.31
1260.10,0.00,2867.06,4127.16
54517.10,0.00,0.00,54517.10
14478.53,0.00,61155.47,75634.00
108490.25,0.00,0.00,108490.25
20534.62,0.00,66861.91,87396.53
8153.35,43736.28,0.00,51889.63
45059.30,116499.72,0.00,161559.02
41879.76,152213.25,0.00,194093.01
132906.81,0.00,0.00,132906.81
57348.74,0.00,0.00,57348.74
91452.81,0.00,0.00,91452.81
8069.47,0.00,16899.33,24968.80
2847.28,0.00,0.00,2847.28
60102.03,0.00,0.00,60102.03
161536.75,0.00,0.00,161536.75
15473.78,0.00,68247.12,83720.90
385.58,0.00,1156.02,1541.60
1577.13,0.00,0.00,1577.13
37315.47,57379.04,0.00,94694.51
27586.01,140729.27,0.00,168315.28
45512.29,84275.63,0.00,129787.92
37284.08,77589.00,0.00,114873.08
24004.83,0.00,0.00,24004.83
30485.35,150426.53,0.00,180911.88
22466.36,0.00,45072.37,67538.73
60661.52,0.00,0.00,60661.52
7941.03,18476.19,0.00,26417.22
22434.11,49419.94,0.00,71854.05
40876.76,76871.05,0.00,117747.81
46805.61,101422.97,0.00,148228.58
7220.26,0.00,0.00,7220.26
307.10,0.00,654.67,961.77
49679.81,0.00,0.00,49679.81
21821.44,0.00,148168.95,169990.39
97411.83,0.00,0.00,97411.83
2455.42,0.00,8171.02,10626.44
58534.53,104593.59,0.00,163128.12
3627.00,0.00,20092.70,23719.70
28349.80,83934.55,0.00,112284.35
45503.62,0.00,0.00,45503.62
12425.09,0.00,45492.22,57917.31
86938.45,0.00,0.00,86938.45
16938.96,0.00,37187.18,54126.14
8631.70,0.00,0.00,8631.70
1211.49,0.00,4018.22,5229.71
536.73,0.00,2073.24,2609.97
38688.54,0.00,0.00,38688.54
13359.06,31692.69,0.00,45051.75
20958.29,126681.09,0.00,147639.38
625.73,3341.47,0.00,3967.20
11424.20,0.00,53322.92,64747.12
4389.27,8020.34,0.00,12409.61
23308.96,0.00,56592.00,79900.96
12636.68,0.00,19427.73,32064.41
13038.42,0.00,33292.41,46330.83
26915.20,0.00,68476.90,95392.10
119602.70,0.00,0.00,119602.70
19525.31,36627.69,0.00,56153.00
20783.68,0.00,71126.00,91909.68
8865.88,0.00,19340.11,28205.99
82377.47,0.00,0.00,82377.47
9152.66,0.00,78574.82,87727.48
41389.96,91215.49,0.00,132605.45
62654.41,0.00,0.00,62654.41
27962.65,65157.56,0.00,93120.21
49999.07,88249.19,0.00,138248.26
11918.60,0.00,54728.98,66647.58
15377.44,54146.43,0.00,69523.87
15718.01,0.00,33235.10,48953.11
17094.00,0.00,0.00,17094.00
42131.91,95810.84,0.00,137942.75
34801.79,0.00,67745.85,102547.64
7134.39,13702.01,0.00,20836.40
37766.77,78885.76,0.00,116652.53
12503.42,0.00,78455.52,90958.94
64503.40,0.00,0.00,64503.40
90329.19,0.00,138426.75,228755.94
3592.09,6366.45,0.00,9958.54
62022.09,0.00,110670.53,172692.62
17100.59,0.00,64349.37,81449.96
10984.68,0.00,70250.90,81235.58
29413.61,0.00,65204.79,94618.40
59128.38,0.00,0.00,59128.38
9921.58,0.00,25803.81,35725.39
41188.60,0.00,76694.89,117883.49
41186.76,0.00,82560.29,123747.05
184902.31,0.00,0.00,184902.31
79446.81,0.00,0.00,79446.81
37343.70,106229.27,0.00,143572.97
14733.80,0.00,92542.20,107276.00
3427.95,0.00,18220.52,21648.47
128250.38,0.00,0.00,128250.38
23802.29,0.00,86187.93,109990.22
29722.30,0.00,97363.62,127085.92
13060.64,0.00,50488.12,63548.76
149181.56,0.00,0.00,149181.56
97731.08,0.00,0.00,97731.08
7527.37,19631.88,0.00,27159.25
19739.18,49498.51,0.00,69237.69
18167.24,0.00,60311.30,78478.54
39254.58,63225.70,0.00,102480.28
8796.90,0.00,59746.84,68543.74
182873.68,0.00,0.00,182873.68
14649.72,49847.29,0.00,64497.01
4943.50,0.00,16532.92,21476.42
54416.56,0.00,0.00,54416.56
1860.78,4950.42,0.00,6811.20
10471.80,0.00,0.00,10471.80
11091.05,0.00,69173.96,80265.01
20848.80,35045.22,0.00,55894.02
124871.37,0.00,0.00,124871.37
60049.90,0.00,0.00,60049.90
29630.89,0.00,93499.47,123130.36
19146.70,0.00,44036.90,63183.60
115250.26,0.00,0.00,115250.26
40021.00,0.00,0.00,40021.00
26853.55,0.00,53912.95,80766.50
5826.91,0.00,32461.55,38288.46
24501.10,0.00,116138.13,140639.23
16414.31,67208.12,0.00,83622.43
17081.66,0.00,31801.05,48882.71
135836.02,0.00,0.00,135836.02
28436.42,124370.74,0.00,152807.16
2783.47,6544.05,0.00,9327.52
27334.97,0.00,102333.63,129668.60
1465.55,4616.05,0.00,6081.60
123600.11,0.00,0.00,123600.11
54265.08,0.00,0.00,54265.08
60673.99,0.00,0.00,60673.99
45060.41,0.00,98149.46,143209.87
19340.64,50555.00,0.00,69895.64
20548.61,53210.32,0.00,73758.93
102868.68,0.00,0.00,102868.68
32023.71,0.00,98014.37,130038.08
6547.89,35524.91,0.00,42072.80
24551.36,0.00,72199.42,96750.78
14551.91,0.00,109535.74,124087.65
38512.05,106395.52,0.00,144907.57
14190.41,76927.69,0.00,91118.10
60049.68,0.00,0.00,60049.68
54888.88,0.00,0.00,54888.88
17848.49,0.00,47834.65,65683.14
1122.28,0.00,0.00,1122.28
12856.48,0.00,0.00,12856.48
43249.25,148102.35,0.00,191351.60
35161.59,0.00,78637.87,113799.46
1310.67,10049.59,0.00,11360.26
894.35,2436.62,0.00,3330.97
69189.55,0.00,0.00,69189.55
121852.41,0.00,0.00,121852.41
43598.77,0.00,89993.09,133591.86
8185.02,27679.75,0.00,35864.77
12453.39,50375.13,0.00,62828.52
121973.25,0.00,0.00,121973.25
12025.12,0.00,56579.53,68604.65
21360.30,0.00,36734.30,58094.60
38668.91,0.00,0.00,38668.91
67586.65,0.00,0.00,67586.65
36649.00,0.00,66210.17,102859.17
53652.10,0.00,114014.01,167666.11
17162.48,54005.54,0.00,71168.02
40983.45,0.00,0.00,40983.45
2521.94,0.00,0.00,2521.94
12803.56,32548.51,0.00,45352.07
6559.85,0.00,56605.63,63165.48
105653.13,0.00,0.00,105653.13
9533.90,68944.01,0.00,78477.91
22792.54,0.00,40185.25,62977.79
27000.45,0.00,42353.07,69353.52
42757.53,0.00,0.00,42757.53
22390.07,0.00,115622.19,138012.26
35353.60,0.00,168878.00,204231.60
100061.05,0.00,0.00,100061.05
30241.09,0.00,138386.52,168627.61
27426.50,142649.11,0.00,170075.61
12781.31,68152.64,0.00,80933.95
1222.80,3282.41,0.00,4505.21
3603.86,8413.66,0.00,12017.52
93.46,0.00,674.37,767.83
35235.82,0.00,0.00,35235.82
8947.32,50403.00,0.00,59350.32
23125.31,0.00,38754.66,61879.97
64155.38,0.00,0.00,64155.38
32263.19,0.00,77623.98,109887.17
33979.98,0.00,51205.43,85185.41
22958.07,52617.35,0.00,75575.42
4967.46,0.00,21346.29,26313.75
43079.60,0.00,0.00,43079.60
2516.00,0.00,0.00,2516.00
15224.10,0.00,0.00,15224.10
16109.84,33618.62,0.00,49728.46
32645.11,0.00,56751.82,89396.93
70707.25,0.00,128676.63,199383.88
33180.01,0.00,58559.37,91739.38
20520.41,46475.99,0.00,66996.40
9308.24,0.00,0.00,9308.24
31708.18,114243.03,0.00,145951.21
65972.40,0.00,0.00,65972.40
102271.12,0.00,0.00,102271.12
80852.64,0.00,0.00,80852.64
83793.72,0.00,0.00,83793.72
18721.95,28282.39,0.00,47004.34
149.77,772.36,0.00,922.13
32782.45,0.00,51595.93,84378.38
11259.43,72409.43,0.00,83668.86
3034.70,0.00,19848.23,22882.93
36562.79,0.00,95679.71,132242.50
49953.25,129655.25,0.00,179608.50
93964.63,0.00,0.00,93964.63
92060.74,0.00,0.00,92060.74
14250.17,34963.45,0.00,49213.62
9319.80,24610.14,0.00,33929.94
61142.20,0.00,0.00,61142.20
25739.88,0.00,0.00,25739.88
2562.31,0.00,5348.22,7910.53
122992.06,0.00,0.00,122992.06
14365.49,0.00,52542.11,66907.60
11178.44,59474.45,0.00,70652.89
19114.74,0.00,37971.09,57085.83
24352.19,0.00,70670.53,95022.72
3007.25,0.00,0.00,3007.25
23835.27,0.00,132619.90,156455.17
1432.78,0.00,3610.59,5043.37
4114.71,10571.09,0.00,14685.80
29247.90,110364.54,0.00,139612.44
30437.65,77759.47,0.00,108197.12
4306.71,0.00,20755.61,25062.32
46184.52,0.00,0.00,46184.52
77470.95,0.00,0.00,77470.95
191105.66,0.00,0.00,191105.66
9303.29,0.00,48781.68,58084.97
16886.23,0.00,34772.38,51658.61
48622.95,0.00,0.00,48622.95
12339.79,0.00,0.00,12339.79
66690.34,0.00,0.00,66690.34
64797.37,0.00,0.00,64797.37
30569.65,0.00,159068.24,189637.89
111077.78,0.00,0.00,111077.78
34019.94,72369.47,0.00,106389.41
18058.93,0.00,56899.66,74958.59
39480.22,0.00,0.00,39480.22
2690.69,0.00,14509.38,17200.07
19596.40,0.00,0.00,19596.40
5985.32,0.00,0.00,5985.32
13689.76,92830.61,0.00,106520.37
125821.26,0.00,0.00,125821.26
13150.22,0.00,45035.63,58185.85
18908.11,32372.67,0.00,51280.78
15374.68,56285.19,0.00,71659.87
4407.07,18438.60,0.00,22845.67
19765.14,0.00,112699.87,132465.01
129722.20,0.00,0.00,129722.20
35472.37,0.00,54040.80,89513.17
18060.10,0.00,56940.81,75000.91
16651.50,45290.28,0.00,61941.78
26996.50,131070.50,0.00,158067.00
181.38,382.24,0.00,563.62
5686.89,0.00,44061.50,49748.39
114396.10,0.00,0.00,114396.10
38244.83,0.00,118476.20,156721.03
7645.95,0.00,0.00,7645.95
119109.40,0.00,0.00,119109.40
45532.05,0.00,0.00,45532.05
28930.11,60543.23,0.00,89473.34
103784.97,0.00,0.00,103784.97
24646.37,0.00,49920.16,74566.53
2761.54,9299.41,0.00,12060.95
5018.95,11071.96,0.00,16090.91
2498.74,5628.94,0.00,8127.68
8785.59,0.00,54325.48,63111.07
2184.96,4543.74,0.00,6728.70
168419.82,0.00,0.00,168419.82
96246.12,0.00,0.00,96246.12
44782.34,76126.20,0.00,120908.54
105652.94,0.00,0.00,105652.94
161213.43,0.00,0.00,161213.43
123484.05,0.00,0.00,123484.05
34906.81,64482.54,0.00,99389.35
8323.68,45001.32,0.00,53325.00
64064.73,0.00,0.00,64064.73
17426.09,63794.01,0.00,81220.10
8884.55,0.00,57255.18,66139.73
51586.13,0.00,0.00,51586.13
2581.86,22594.17,0.00,25176.03
10637.32,0.00,50746.28,61383.60
32025.61,0.00,0.00,32025.61
70627.11,0.00,0.00,70627.11
11953.10,0.00,31015.01,42968.11
23903.84,63391.12,0.00,87294.96
30805.28,0.00,59837.19,90642.47
105944.03,0.00,0.00,105944.03
1884.22,8482.97,0.00,10367.19
45398.91,68838.33,0.00,114237.24
11646.62,0.00,100256.45,111903.07
16108.85,139132.91,0.00,155241.76
20796.36,77544.93,0.00,98341.29
14102.76,0.00,0.00,14102.76
25179.42,85723.98,0.00,110903.40
13877.77,0.00,30166.70,44044.47
59143.22,0.00,0.00,59143.22
43174.04,0.00,138352.04,181526.08
1203.89,0.00,3237.48,4441.37
28486.03,0.00,44305.97,72792.00
2989.29,0.00,14043.40,17032.69
25982.98,0.00,43674.43,69657.41
1688.06,0.00,3143.06,4831.12
97333.04,0.00,0.00,97333.04
138391.74,0.00,0.00,138391.74
2057.11,5229.29,0.00,7286.40
238.25,1276.30,0.00,1514.55
60315.11,0.00,0.00,60315.11
9603.84,80208.95,0.00,89812.79
5113.44,0.00,19797.69,24911.13
5522.89,0.00,23356.75,28879.64
91765.52,0.00,0.00,91765.52
8126.21,18195.59,0.00,26321.80
36574.57,0.00,56494.43,93069.00
129247.85,0.00,0.00,129247.85
2603.78,0.00,6418.06,9021.84
139243.00,0.00,0.00,139243.00
5966.94,45864.48,0.00,51831.42
53026.20,0.00,0.00,53026.20
41890.32,0.00,91622.23,133512.55
9706.42,0.00,0.00,9706.42
1410.69,10979.72,0.00,12390.41
3592.20,15493.75,0.00,19085.95
42173.82,0.00,0.00,42173.82
2035.78,0.00,0.00,2035.78
29201.34,0.00,45919.35,75120.69
8897.50,0.00,44113.70,53011.20
30875.95,0.00,82839.06,113715.01
24059.35,0.00,39895.54,63954.89
8805.49,65185.66,0.00,73991.15
10422.94,64735.34,0.00,75158.28
79992.53,0.00,0.00,79992.53
97215.76,0.00,0.00,97215.76
23316.35,0.00,145901.51,169217.86
20552.28,101957.50,0.00,122509.78
7630.71,0.00,29995.05,37625.76
68459.03,0.00,0.00,68459.03
17769.24,72621.84,0.00,90391.08
21900.18,0.00,100633.79,122533.97
143760.16,0.00,0.00,143760.16
15348.52,44139.91,0.00,59488.43
126897.12,0.00,0.00,126897.12
7297.41,29151.54,0.00,36448.95
37974.11,77331.05,0.00,115305.16
81508.86,0.00,0.00,81508.86
33078.04,0.00,50885.35,83963.39
25377.10,0.00,103389.62,128766.72
12830.28,46974.75,0.00,59805.03
43379.11,0.00,121478.00,164857.11
9998.83,72900.67,0.00,82899.50
1427.33,0.00,5801.97,7229.30
70164.75,0.00,0.00,70164.75
5052.41,9851.63,0.00,14904.04
23301.23,40618.73,0.00,63919.96
1607.18,0.00,0.00,1607.18
26046.47,0.00,77428.81,103475.28
30699.62,87739.69,0.00,118439.31
35641.18,0.00,67739.14,103380.32
29121.83,60083.46,0.00,89205.29
23593.44,0.00,0.00,23593.44
66502.60,0.00,0.00,66502.60
7512.71,65418.33,0.00,72931.04
1840.87,0.00,3193.13,5034.00
41161.06,0.00,0.00,41161.06
67180.66,0.00,0.00,67180.66
86564.35,0.00,0.00,86564.35
12083.72,97936.86,0.00,110020.58
88063.92,0.00,0.00,88063.92
4137.91,0.00,7453.29,11591.20
26827.20,111782.32,0.00,138609.52
7273.14,0.00,0.00,7273.14
